,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
995,0.21390528678894044,0.010247600536092229,0.0054379463195800785,0.004042571946101037,0.2,3,25,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 25}",-1308.4485352726583,-1653.2858715858208,-2495.6513749756587,-2540.905653803503,-2025.259009478381,-2004.7100890232043,476.9130780146814,308
996,0.22162175178527832,0.0034479381130270467,0.004913854598999024,0.002586038062118404,0.2,3,26,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 26}",-1308.5233575516422,-1676.4646965152558,-2478.4957569422445,-2537.0990418826245,-2016.7829466070216,-2003.4731598997575,469.1417617211139,307
997,0.22639203071594238,0.00904977823036963,0.002972412109375,0.004149483336564425,0.2,3,27,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 27}",-1329.8065271364467,-1664.4427715404115,-2463.6735591597544,-2541.451797949564,-2007.8613276132571,-2001.447196679887,462.5953938784458,304
998,0.2414710521697998,0.004393171042071593,0.004984235763549805,0.002122951316331048,0.2,3,28,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 28}",-1331.9511705232046,-1674.9079388158916,-2469.1755061442914,-2528.040549014733,-2006.8650569997894,-2002.188044299582,458.46477620382285,305
999,0.2489924430847168,0.005427794695926618,0.0046633720397949215,0.0051001478778199974,0.2,3,29,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 29}",-1331.2339538848735,-1671.1148724906939,-2467.14085764595,-2525.675402284348,-2004.4860663042114,-1999.9302305220153,458.25511703291704,301
1000,0.2530062198638916,0.009629962032351048,0.0032193660736083984,0.00366030771670433,0.2,3,30,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 30}",-1328.146871805257,-1680.128798689413,-2461.5960428627473,-2519.6292678453747,-1997.8754269489843,-1997.4752816303553,455.3597120689151,300
1001,0.2585000991821289,0.007135767333775468,0.006070232391357422,0.0024776813272915934,0.2,3,31,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 31}",-1333.0492751714364,-1673.902478488527,-2454.498588195419,-2509.9975577274495,-1998.3334961818462,-1993.9562791529356,451.1428782262785,297
1002,0.26133928298950193,0.004965763739450408,0.006003952026367188,0.0026950102465051317,0.2,3,32,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 32}",-1332.5247397525357,-1681.3802060536636,-2445.34445253834,-2497.068740879393,-1998.3669453240134,-1990.9370169095891,445.4307553948233,292
1003,0.2780712604522705,0.004929017359823186,0.007514762878417969,0.0041512763864363506,0.2,3,33,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 33}",-1335.7206725946096,-1683.1104430699593,-2441.4776090805317,-2499.3583200045155,-2004.2125177189598,-1992.7759124937152,444.0054133207636,296
1004,0.28125510215759275,0.008026212506602504,0.0068148612976074215,0.0036891256526446845,0.2,3,34,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 34}",-1336.7772735492372,-1688.150251565226,-2441.807889729399,-2498.4989521632533,-2009.2416953187742,-1994.895212465178,442.8916756653049,298
1005,0.28833765983581544,0.005607862974252476,0.004028129577636719,0.003814564149441331,0.2,3,35,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 35}",-1333.9415386880855,-1686.1880832684826,-2440.1140608579017,-2489.7670379842248,-2005.7103180401687,-1991.1442077677725,441.6615023930421,293
1006,0.2972080230712891,0.00795351420326677,0.009767627716064453,0.0018483831444590132,0.2,3,36,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 36}",-1333.366588242428,-1684.3257679418207,-2447.768245801037,-2485.8017912142923,-2009.778184072887,-1992.2081154544928,442.79615046016954,294
1007,0.32336130142211916,0.011382343479471202,0.00458378791809082,0.0032960966287127595,0.2,3,37,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 37}",-1331.0863868859117,-1688.8320845182873,-2440.9372686686866,-2479.000858824122,-2011.7547258049985,-1990.322264940401,439.9564232714777,290
1008,0.32919821739196775,0.010778719532575792,0.006900930404663086,0.0038497906938645856,0.2,3,38,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 38}",-1331.8479064190833,-1683.669548472292,-2439.356436095028,-2478.431431205364,-2010.5515706692574,-1988.771378572205,439.978138768591,288
1009,0.32527871131896974,0.005773674167061823,0.003380870819091797,0.002780729029773275,0.2,3,39,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 39}",-1335.4157123128548,-1677.7357745700087,-2439.599964705238,-2471.2788786391784,-2009.946618004907,-1986.7953896464373,438.2021322151819,283
1010,0.33261404037475584,0.010740134860066948,0.005512142181396484,0.0022774742683982336,0.2,3,40,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 40}",-1335.9598361707579,-1679.6478595119693,-2442.0872913753274,-2462.099684921388,-2009.5798135477894,-1985.8748971054465,436.2674191966096,280
1011,0.3424196243286133,0.0036453554716554524,0.003847503662109375,0.002434951617725402,0.2,3,41,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 41}",-1330.9443841157604,-1681.8748597328085,-2438.999443237612,-2463.574367278322,-2011.1447825502146,-1985.3075673829437,437.1511398758437,277
1012,0.35115556716918944,0.008113826707416073,0.005775070190429688,0.002893881120980424,0.2,3,42,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 42}",-1330.733500872338,-1684.8306473036805,-2441.284045264142,-2464.890845654783,-2012.3340458117796,-1986.814616981345,437.5813825498663,284
1013,0.3622776508331299,0.004351846868871957,0.003659677505493164,0.0029115267293718656,0.2,3,43,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 43}",-1331.3665560035283,-1686.260775637415,-2440.9370512618234,-2465.167529398236,-2011.6893538486281,-1987.0842532299262,437.17544655124567,285
1014,0.35786871910095214,0.010289012155973852,0.006399869918823242,0.0029629333257316644,0.2,3,44,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 44}",-1328.8705939442464,-1686.9746590145637,-2439.925612709948,-2464.334155699481,-2010.5038298662373,-1986.1217702468953,437.4214445533345,281
1015,0.3700875282287598,0.006054539872306168,0.005024147033691406,0.004275692722757079,0.2,3,45,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 45}",-1330.7967141097715,-1685.653163533636,-2440.0776466582106,-2463.7444174979487,-2012.7817547832935,-1986.6107393165719,436.95336205103786,282
1016,0.38408627510070803,0.009569490917056993,0.007626867294311524,0.001970669770257202,0.2,3,46,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 46}",-1328.9190508573165,-1687.096312000098,-2441.322668212434,-2466.5024684738023,-2014.126204814652,-1987.5933408716605,438.19596815701294,286
1017,0.39073748588562013,0.005278195401504135,0.008173894882202149,0.0028060696941290563,0.2,3,47,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 47}",-1327.3118624030276,-1685.3626243123788,-2437.319976003607,-2465.1563074030346,-2013.9103142344768,-1985.8122168713048,437.79268866975514,279
1018,0.39337930679321287,0.005025250307873912,0.009522008895874023,0.0037473181986385808,0.2,3,48,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 48}",-1326.0150843310032,-1683.7829919906821,-2433.9639406118404,-2462.3969908084723,-2013.1750426638944,-1983.8668100811785,437.09420591634677,273
1019,0.40534224510192873,0.007811029379783433,0.004984998703002929,0.003008739941236094,0.2,3,49,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 49}",-1326.6984545240477,-1683.5906502753248,-2433.695361771364,-2462.52961663867,-2014.5192142424232,-1984.2066594903663,436.9070428325362,274
1020,0.40332818031311035,0.003996533064728494,0.0024950504302978516,0.0033634395167142653,0.2,3,50,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 50}",-1322.460804562224,-1683.5248840342654,-2432.8150862738707,-2461.574033668431,-2018.4268398381223,-1983.7603296753828,437.86213853411823,272
1021,0.41104536056518554,0.0069081065688466805,0.004465866088867188,0.0040421082114484065,0.2,3,51,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 51}",-1322.8900804923333,-1683.2255359060873,-2430.869734717407,-2458.538316404662,-2015.3668797790938,-1982.1781094599166,436.6641872621035,270
1022,0.4362789154052734,0.00489163607238325,0.007046794891357422,0.004674400805963903,0.2,3,52,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 52}",-1323.0818173305254,-1684.9680118022184,-2428.398762027854,-2456.333283928975,-2013.2901547990627,-1981.214405977727,435.3483847323949,251
1023,0.43852906227111815,0.005867409295683923,0.004703903198242187,0.0040746157500576585,0.2,3,53,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 53}",-1323.261201476004,-1683.301365894063,-2429.6173356271274,-2454.2729926279544,-2012.5378013308114,-1980.598139391192,435.31217962780914,241
1024,0.4439589500427246,0.013261578294379598,0.005719709396362305,0.002059830123087298,0.2,3,54,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 54}",-1324.2179623634404,-1683.3102296001023,-2429.5295532660757,-2454.3534312825786,-2013.2477372540986,-1980.931782753259,435.03194565752915,246
1025,0.4501394271850586,0.005203622475576436,0.0041373252868652345,0.003604589074521909,0.2,3,55,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 55}",-1323.9867449252774,-1682.3271300185686,-2429.212900674198,-2455.1041396870073,-2013.689721435927,-1980.8641273481958,435.341237602558,244
1026,0.4543310642242432,0.004285865158618476,0.006563520431518555,0.003413058861833492,0.2,3,56,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 56}",-1321.902457035882,-1681.515709960236,-2429.885921311181,-2455.978214407145,-2014.8685266920536,-1980.8301658812993,436.42873840224985,243
1027,0.465394115447998,0.006653845592886469,0.005200862884521484,0.00434191778849979,0.2,3,57,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 57}",-1321.283427478722,-1681.406354141432,-2429.689019515436,-2456.5570482435414,-2015.0617113354972,-1980.7995121429256,436.71928060668074,242
1028,0.48179140090942385,0.0012042343447587526,0.0057342529296875,0.0038676167762998277,0.2,3,58,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 58}",-1322.4983321363695,-1680.9944756583948,-2429.505574977199,-2456.4007415899755,-2016.415385803035,-1981.1629020329947,436.3587959399483,249
1029,0.4799755096435547,0.011251728669866777,0.007128763198852539,0.00249209063901823,0.2,3,59,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 59}",-1323.9280675511982,-1681.6297928711865,-2429.9294826755367,-2456.6303436942717,-2016.8566381430142,-1981.7948649870414,435.9840568262992,259
1030,0.47687735557556155,0.00879689568344952,0.009708213806152343,0.002207879467762368,0.2,3,60,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 60}",-1323.9897150728486,-1681.3109585539369,-2428.5578592549573,-2456.6567975438707,-2015.3516257867007,-1981.173391242463,435.70938625764364,250
1031,0.5049942970275879,0.006041728870276068,0.005311822891235352,0.0035429387828515638,0.2,3,61,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 61}",-1323.6370372789122,-1681.491955713684,-2428.2762790969086,-2456.197230820174,-2015.9519607484406,-1981.110892731624,435.6423279356055,248
1032,0.5066177368164062,0.006121316129044144,0.004147481918334961,0.004311607328322869,0.2,3,62,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 62}",-1323.7420449381902,-1681.2654742395648,-2426.5764734739228,-2456.6890230766703,-2016.1385537113813,-1980.8823138879459,435.40369647507174,245
1033,0.5185696601867675,0.008969161346284013,0.005932664871215821,0.0025877346026789588,0.2,3,63,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 63}",-1323.705397210888,-1681.050735770108,-2427.916033525313,-2456.726851242775,-2015.40219311618,-1980.9602421730528,435.7153283901987,247
1034,0.5204962253570556,0.007715928302352521,0.005921077728271484,0.00216037887751664,0.2,3,64,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 64}",-1325.101132561695,-1681.0412317474038,-2427.8664579842,-2456.890349985765,-2015.887310209094,-1981.3572964976315,435.3289169235313,252
1035,0.5360792636871338,0.0054889455187625965,0.006363105773925781,0.004257293614414159,0.2,3,65,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 65}",-1324.960996770757,-1681.8950754272942,-2430.34144520876,-2456.9503193077207,-2014.7607353535354,-1981.7817144136134,435.75775434467494,258
1036,0.5374140739440918,0.009386408976683984,0.00470428466796875,0.0015446436641251497,0.2,3,66,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 66}",-1323.5029277800563,-1681.9088854743338,-2430.4117945112057,-2457.0685809147717,-2014.8553765435904,-1981.5495130447914,436.23728090202604,253
1037,0.5641083717346191,0.015781187922542877,0.001302051544189453,0.0018038889569035941,0.2,3,67,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 67}",-1324.713574056012,-1681.789473480536,-2431.0858349822324,-2457.3404960470016,-2015.2378807340451,-1982.0334518599655,436.0924744702137,269
1038,0.5635018825531006,0.009048293194405997,0.006114959716796875,0.002058952464055744,0.2,3,68,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 68}",-1324.6181768362126,-1681.8476355930948,-2430.3661743725334,-2457.2421952447594,-2015.4908053694658,-1981.9129974832133,435.9475358216458,265
1039,0.5621987819671631,0.00895032705904348,0.006585454940795899,0.0033128260745981597,0.2,3,69,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 69}",-1324.08348132857,-1681.470970730062,-2431.3518706382447,-2457.2830555886258,-2014.457952434176,-1981.7294661439355,436.3567536509086,256
1040,0.5645420551300049,0.005037117486034525,0.0025087833404541016,0.0022740641316479435,0.2,3,70,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 70}",-1324.2339276796354,-1681.5947032425088,-2431.51003173712,-2457.3329276746526,-2014.816451521571,-1981.8976083710975,436.3432309661782,264
1041,0.5795292854309082,0.008757920703228367,0.008022451400756836,0.0023250111480514505,0.2,3,71,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 71}",-1324.5866460273005,-1681.8403398049686,-2431.032191259261,-2457.7019143438774,-2014.8423217515005,-1982.0006826373817,436.18550589932556,267
1042,0.5701572895050049,0.010143713276769934,0.006590509414672851,0.0050589848029513555,0.2,3,72,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 72}",-1324.8119087767836,-1682.001469440309,-2430.8737774259475,-2457.432296086891,-2015.0386963201804,-1982.031629610022,436.0069706458961,268
1043,0.68984055519104,0.01872933004541193,0.006451034545898437,0.003988318228596163,0.2,3,73,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 73}",-1324.3758019536774,-1681.637100433328,-2430.887187645729,-2457.2250668160173,-2014.8700381261679,-1981.799038994984,436.1436153687764,260
1044,0.6574336528778076,0.04987676388115589,0.0032440185546875,0.0028291690384134437,0.2,3,74,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 74}",-1324.3679698075057,-1681.7014782712347,-2430.955768370923,-2457.0046449733627,-2014.763618317069,-1981.758695948019,436.1015816376682,257
1045,0.6089227199554443,0.007033724008632423,0.0025289058685302734,0.003102203913450665,0.2,3,75,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 75}",-1324.5160203900823,-1681.6608595925204,-2430.599301463909,-2457.124106584245,-2015.1712063453074,-1981.814298875213,436.0213731324754,262
1046,0.6203617095947266,0.014930944009566367,0.006342649459838867,0.004515546104710024,0.2,3,76,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 76}",-1325.1442711097068,-1681.629520278606,-2430.5236427865616,-2457.021670946154,-2015.0495173947209,-1981.8737245031498,435.7965375134549,263
1047,0.6246026515960693,0.00514466055489277,0.005270242691040039,0.004224006187441888,0.2,3,77,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 77}",-1325.6705672277953,-1681.3889660575728,-2430.458727024876,-2456.649547480346,-2014.8480345621606,-1981.80316847055,435.5735392515093,261
1048,0.6141513824462891,0.01826735038797386,0.010663366317749024,0.0017828284142076753,0.2,3,78,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 78}",-1325.7610919709425,-1681.2430758486266,-2430.2668690282944,-2456.3857402645253,-2014.6773979474808,-1981.666835011974,435.4667623626373,254
1049,0.6480008125305176,0.015065200602303878,0.003987360000610352,0.0038024033701371694,0.2,3,79,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 79}",-1325.7591029819037,-1681.1795210777352,-2430.2013168593303,-2456.524610544615,-2014.6804907966293,-1981.6690084520426,435.4929548469819,255
1050,0.06430301666259766,0.0032169460889616423,0.002633810043334961,0.0018531872343608123,0.2,4,5,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 5}",-1362.8775908418766,-1650.350683974455,-3683.0361983550547,-3343.819106744669,-2311.944235566868,-2470.405563096585,911.8708770671844,602
1051,0.06806826591491699,0.003891025860365693,0.006659746170043945,0.004684202915083068,0.2,4,6,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 6}",-1349.7233780673923,-1621.19024430079,-3548.765203049449,-3185.1616203679405,-2601.0650381486585,-2461.1810967868464,856.4435061966434,597
1052,0.07812762260437012,0.006675147474787978,0.0041124820709228516,0.0015353690682329074,0.2,4,7,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 7}",-1366.9517144581864,-1725.8807699818626,-3415.833384156911,-3080.7990703745795,-2660.5314720696697,-2449.9992822082418,783.8886836743841,591
1053,0.08066096305847167,0.007091080010610255,0.0011361598968505859,0.001467179426842467,0.2,4,8,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 8}",-1282.0464708909562,-1686.9654167428012,-3288.746871623319,-3064.462525265116,-2782.8169990494616,-2421.0076567143306,791.7022301380947,579
1054,0.09527397155761719,0.005293331493177086,0.007276678085327148,0.003503742038441453,0.2,4,9,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 9}",-1205.6932482139578,-1692.4050034081145,-3224.9981428223746,-2884.113117395492,-2919.6691123974592,-2385.3757248474794,788.8007837115308,519
1055,0.11351981163024902,0.008503250784923215,0.005387115478515625,0.004306213159393911,0.2,4,10,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 10}",-1142.6067480284971,-1664.791825179957,-3165.503579201918,-2819.9647717815783,-2946.897623469352,-2347.9529095322605,796.1768022443043,499
1056,0.12512245178222656,0.0028586189406139564,0.003105497360229492,0.003851475329636725,0.2,4,11,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 11}",-1147.536627593036,-1671.5544862101287,-3046.950816202976,-2701.5478984840547,-3087.4209807743755,-2331.0021618529145,781.9869507749357,484
1057,0.12829699516296386,0.0052729996269799545,0.007204008102416992,0.0034470527705375543,0.2,4,12,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 12}",-1151.569187972658,-1689.8584602588337,-3000.5578263296993,-2718.839817263133,-3140.291689786395,-2340.2233963221433,781.7128123491316,494
1058,0.13758492469787598,0.007894056411477746,0.007916784286499024,0.002396423497302751,0.2,4,13,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 13}",-1145.6340761968252,-1661.5332165167176,-2953.7848769500165,-2719.0160248786174,-3173.9509361579667,-2330.7838261400284,787.6879627283079,483
1059,0.15002846717834473,0.005441520072575538,0.0066756725311279295,0.003924153640072601,0.2,4,14,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 14}",-1142.6350692105266,-1629.0514719203795,-2920.253870652409,-2688.7254959343613,-3199.397192660244,-2316.0126200755844,791.5960050125248,467
1060,0.16482410430908204,0.012526177063668837,0.0078826904296875,0.0031958568071613165,0.2,4,15,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 15}",-1132.872404425893,-1653.495033398272,-2867.1138893576876,-2646.8349165291056,-3179.145071767466,-2295.892263095685,773.9353731052872,453
1061,0.17241649627685546,0.008106039779018257,0.004540824890136718,0.004068550603685184,0.2,4,16,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 16}",-1132.2654019640358,-1645.2460956191553,-2836.5727657973507,-2640.9636389999587,-3237.606343474945,-2298.5308491710894,784.2918036255834,454
1062,0.18209896087646485,0.0014962501964673196,0.00833125114440918,0.0015704401666644004,0.2,4,17,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 17}",-1141.5249636483622,-1649.5324262849135,-2811.189048160668,-2630.147107397416,-3270.806106163566,-2300.639930330985,784.5949627670742,455
1063,0.19850749969482423,0.006486095917849618,0.007111072540283203,0.0023081179973046596,0.2,4,18,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 18}",-1141.5709246850963,-1634.5979572082076,-2806.390011754497,-2607.242210859968,-3279.199199286253,-2293.8000607588046,786.66197275261,452
1064,0.19804935455322265,0.0056541053557564456,0.004968118667602539,0.0025033977980826023,0.2,4,19,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 19}",-1137.705377194014,-1632.1260084680184,-2809.758298702615,-2597.1405596209365,-3272.021535807395,-2289.7503559585957,786.0573877389726,447
1065,0.21326117515563964,0.0014232087687110495,0.003369426727294922,0.0022335656194159025,0.2,4,20,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 20}",-1139.3337848785925,-1636.0216718173006,-2807.4599786196122,-2586.776644844652,-3285.560422245258,-2291.030500481083,787.2352689555607,449
1066,0.21722426414489746,0.010104818515852237,0.006963300704956055,0.0018594038816794126,0.2,4,21,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 21}",-1140.3893576165387,-1637.182124789555,-2794.7132601282606,-2589.9687289829426,-3281.7713129070953,-2288.8049568848787,784.3590653594516,443
1067,0.22606329917907714,0.005627868355595263,0.010121965408325195,0.0027428773624490832,0.2,4,22,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 22}",-1142.2212835884852,-1642.8219231621576,-2792.4405156539874,-2583.5352518706695,-3285.161956279946,-2289.236186111049,782.9673381459611,444
1068,0.24262537956237792,0.007407187472535298,0.006577157974243164,0.002100609822178129,0.2,4,23,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 23}",-1143.353472467958,-1637.0705511971796,-2799.578167469074,-2577.205984522669,-3284.611184622944,-2288.3638720559647,783.901822236156,441
1069,0.25834503173828127,0.013211025407574968,0.0034299850463867187,0.0015865117990860535,0.2,4,24,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 24}",-1147.533680983719,-1638.6673444738499,-2808.6958019585704,-2567.3959173769795,-3289.9230629465064,-2290.4431615479252,784.2579292604893,448
1070,0.2557154655456543,0.008252571953248066,0.008028030395507812,0.0023107911501132894,0.2,4,25,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 25}",-1145.3713630454972,-1646.208424169658,-2806.7643636115945,-2568.5858245319555,-3292.636485416697,-2291.9132921550804,784.1631714419999,451
1071,0.2671325206756592,0.008582425547704898,0.007255411148071289,0.005240380415690646,0.2,4,26,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 26}",-1144.457152799238,-1648.347215338796,-2800.996950354792,-2572.839824397108,-3289.8503174229836,-2291.2982920625836,782.9170057946924,450
1072,0.2820608139038086,0.004614040929970084,0.004562091827392578,0.0014056048517572628,0.2,4,27,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 27}",-1146.345278007656,-1645.4328561073955,-2798.2610998008586,-2566.602125755183,-3290.779071252582,-2289.4840861847347,782.2797998524794,446
1073,0.2938279628753662,0.0027086951884751145,0.008183145523071289,0.0026552963764794545,0.2,4,28,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 28}",-1144.3751619731552,-1642.6301468098154,-2793.976808708861,-2564.490423913913,-3293.937515822413,-2287.882011445631,783.4219449515591,437
1074,0.2998183250427246,0.012234484906476304,0.008384990692138671,0.0027800056509491747,0.2,4,29,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 29}",-1142.9126910436376,-1643.4775921683752,-2794.5776206560795,-2563.8227378261936,-3288.780404809297,-2286.7142093007164,782.4175739518074,414
1075,0.3097220420837402,0.0078468516919346,0.009181928634643555,0.0012490409943668665,0.2,4,30,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 30}",-1144.4926712525817,-1646.48630484857,-2792.882483877954,-2565.6665388685215,-3290.1993249737025,-2287.945464764266,781.7361873940824,438
1076,0.3254405498504639,0.005528319554124683,0.005563688278198242,0.004068504013770975,0.2,4,31,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 31}",-1144.6132017432794,-1646.9859802076705,-2789.388703206428,-2567.759530761859,-3290.5277683852387,-2287.855036860895,781.4026096789187,436
1077,0.3329413414001465,0.008709367142254076,0.0037455081939697264,0.0046890588834316675,0.2,4,32,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 32}",-1143.3192899639705,-1647.1123902621553,-2788.5455566402325,-2569.987177467021,-3292.2639422309317,-2288.245671312862,782.2581725575535,440
1078,0.34317626953125,0.006458342282085298,0.007188558578491211,0.003811422334020515,0.2,4,33,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 33}",-1143.1318094413173,-1650.1046601569892,-2785.3296901494277,-2569.423617093912,-3294.13146752205,-2288.424248872739,781.8528430991901,442
1079,0.3508942127227783,0.007382292812114151,0.005666971206665039,0.004048888046267062,0.2,4,34,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 34}",-1143.3849049439646,-1650.4246038957513,-2785.9523269353344,-2566.7609725677316,-3293.654982873214,-2288.0355582431994,781.492449039737,439
1080,0.36131854057312013,0.015669928399543717,0.004157304763793945,0.0038167974025632534,0.2,4,35,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 35}",-1142.0456679755548,-1650.794387465116,-2785.1800248961104,-2566.01555527414,-3293.942610948476,-2287.5956493118792,781.7471034658302,435
1081,0.37279930114746096,0.00628037943712144,0.0042075634002685545,0.0023841213284361003,0.2,4,36,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 36}",-1142.64504782828,-1649.4695835104274,-2784.4253920753,-2566.1816199961763,-3294.0590559082934,-2287.3561398636953,781.7333297286426,434
1082,0.38046884536743164,0.00451589164257263,0.007233810424804687,0.002792016963460619,0.2,4,37,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 37}",-1142.3262668725333,-1649.3026970491203,-2783.436899686797,-2565.049087713909,-3292.9345364700907,-2286.60989755849,781.3578215920917,397
1083,0.41687331199645994,0.029007253495942006,0.004624366760253906,0.00566366947305471,0.2,4,38,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 38}",-1141.8310435778405,-1650.8065725728466,-2782.4056158183416,-2565.790134931954,-3293.07991252991,-2286.782655886179,781.2171572076647,421
1084,0.41175103187561035,0.015734828761152054,0.0056801319122314455,0.003245408992032868,0.2,4,39,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 39}",-1141.2502078740822,-1650.6580972406525,-2781.8402716159053,-2565.540078063202,-3292.3324412480165,-2286.3242192083717,781.129452381823,393
1085,0.4103979587554932,0.012265914410503476,0.006725025177001953,0.002489579148107585,0.2,4,40,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 40}",-1141.2530158469954,-1650.5781975894774,-2781.044284856446,-2565.858235640554,-3291.4819202882127,-2286.043130844337,780.8443997949954,390
